"GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2","pop2015","prec_pop1","prec1","tmean_pop1","tmean1","ndvi_pop1","ndvi1","prec_pop2","prec2","tmean_pop2","tmean2","ndvi_pop2","ndvi2","prec_pop3","prec3","tmean_pop3","tmean3","ndvi_pop3","ndvi3","prec_pop4","prec4","tmean_pop4","tmean4","ndvi_pop4","ndvi4","prec_pop5","prec5","tmean_pop5","tmean5","ndvi_pop5","ndvi5","prec_pop6","prec6","tmean_pop6","tmean6","ndvi_pop6","ndvi6","prec_pop7","prec7","tmean_pop7","tmean7","ndvi_pop7","ndvi7","prec_pop8","prec8","tmean_pop8","tmean8","ndvi_pop8","ndvi8","prec_pop9","prec9","tmean_pop9","tmean9","ndvi_pop9","ndvi9","prec_pop10","prec10","tmean_pop10","tmean10","ndvi_pop10","ndvi10","prec_pop11","prec11","tmean_pop11","tmean11","ndvi_pop11","ndvi11","prec_pop12","prec12","tmean_pop12","tmean12","ndvi_pop12","ndvi12","elev","elev_pop","lon","lat","urban_prop","travel_time_popweighted","travel_time_unweighted","frontier_pct","trop_pct","forest_loss","mastomys_occur","mastomys_inf","imp_housing","crop_pct","bush_meat","poverty_pct","malaria_pfpr"
"CAF","Central African Republic","CAF.16_1","Sangha-Mbaéré",NA,"CAF.16.2_1","Nola",NA,NA,"Sous-préfecture","Sub-prefecture",NA,"CF.SE.NO",11321807.4219246,28.1836163204347,29.5583090379009,23.9603588544201,23.9169446483645,199.066879324311,198.026303719494,47.163436960576,50.2303206997085,24.9559866567082,24.8647113332943,212.396224473327,212.262688610199,115.005939909764,118.099125364431,25.3165459051295,25.2258542480691,216.625971632047,216.532724611484,142.709722022936,144.915451895044,25.17477769024,25.0703207104964,217.916848914381,218.941462768609,170.917761535329,170.881924198251,24.9325248254228,24.8597376158912,239.480955783731,239.120702240793,170.257550693442,166.327988338192,24.0958958487525,24.0330204393704,237.570822457531,237.655542807034,146.735363384353,143.860058309038,23.4860942964847,23.4205714523271,237.120096760031,236.215714589527,178.190594409839,177.241982507289,23.6591533044356,23.5754577508821,236.668452744638,237.845449879061,216.459577930534,218.040816326531,23.8166066691397,23.7391078937853,235.500200979626,235.416311528908,201.116139304677,205.991253644315,24.0763993801555,24.0112127910203,239.135096620242,239.151878717779,108.889337452977,112.666180758017,24.1984347161629,24.1293469837734,232.766242395,232.604448375466,40.418723735851,42.963556851312,23.6965883999984,23.6512536446485,218.703336267098,218.067493342558,525.907536704731,516.541568386263,16.0638819349476,3.31852803629386,0.00090056162297578,491.032080581161,619.823296518389,0.145695364238411,1,0.192217967599411,NA,NA,0.0382200823653312,0.0126183539694101,0.100812989019723,94.1,0.370696926156093
"CAF","Central African Republic","CAF.17_1","Vakaga",NA,"CAF.17.1_1","Birao",NA,NA,"Sous-préfecture","Sub-prefecture",NA,"CF.VK.BI",6277788.26379108,0.0006233843421406,0.00098425196850393,24.2754708269026,24.4914586666062,107.633590962997,110.162306642355,0.264765776500189,0.391240157480315,26.4611830277607,26.6729507643407,100.865486676662,103.557286443812,5.37890637896512,6.20177165354331,29.2132901727255,29.2810964725149,95.4103618036987,99.2781572472561,19.6591552805177,21.8897637795276,30.1496464888524,30.0635964204007,96.875502280103,101.113960557688,67.9110549336735,72.0418307086614,29.5871671812694,29.3740117897199,104.645267501142,110.009440414568,114.923218636563,119.222440944882,27.5555938416076,27.3353799140359,144.978178586616,152.436058943739,178.218654783102,181.334153543307,25.6058092057503,25.4767008250154,177.087650724357,185.828756213398,183.939890045436,188.34842519685,25.2800973927264,25.1810256965517,207.915410454105,213.522376164485,142.755676179361,148.842027559055,25.6279979684965,25.5320885941738,215.739227085774,219.651530204765,45.5648075558334,50.380905511811,26.2779835115982,26.1615394194295,190.240267632789,194.081354664406,1.65954803439477,2.00344488188976,25.019411401379,25.0601378200561,151.224489845852,156.301091897956,0,0,23.8342382471569,24.0213582694061,113.860663878443,116.565034251938,512.53652857892,512.662663886991,22.5080862012634,9.96398275647528,0,424.795331164033,511.36511929149,0.00420168067226891,1,0.0374574347332576,NA,NA,0.0555065408020162,0.114315850815851,0.00986488083639233,96,0.20267169521706
"CAF","Central African Republic","CAF.17_1","Vakaga",NA,"CAF.17.2_1","Ouanda Djallé",NA,NA,"Sous-préfecture","Sub-prefecture",NA,"CF.VK.OU",472268.854207993,0.13767492106136,0.146067415730337,24.2627934383503,24.2924718963966,122.148734884476,122.013330049473,1.92348198684296,1.93258426966292,26.3863990705439,26.4209775121024,120.256697890592,120.485656428839,13.5153148797446,13.6207865168539,28.3802639690885,28.407157287169,130.590574685806,130.595573755424,38.3647179788537,38.502808988764,28.572858939647,28.5953932665707,131.608027060812,131.554656209734,98.169608769018,98.4297752808989,27.4671353839414,27.4906179717418,153.004722974777,152.67876536901,144.396911581031,144.227528089888,25.6810181791225,25.7074831469675,186.820494460165,185.875192316494,194.830878081325,194.623595505618,24.2846374406764,24.3121123421058,215.257724220232,214.432822952791,204.589002380502,204.544943820225,24.2834596278929,24.3096067128557,228.662975366293,228.235975640605,178.991315717797,179.14606741573,24.5496767753633,24.5715056055048,228.344795479338,227.789444330581,79.693149807717,79.9915730337079,25.0547714693822,25.0774494235435,214.440703115169,214.10160109988,4.88695097524772,4.9185393258427,24.0528692354119,24.0796179664269,189.839613801718,189.391345897526,0,0,23.4778757680981,23.51389891378,145.40012892942,144.34456290677,637.915256410256,643.48262295936,22.5478642103328,8.95697754934611,0,724.766157912236,735.960772154938,0,1,0.0491636161438302,NA,NA,0.053275193563899,0.00224497126436782,0.0118721564339045,96,0.227991293624666
"TCD","Chad","TCD.1_1","Barh el Ghazel",NA,"TCD.1.1_1","Barh El Gazel","Moussoro",NA,"Department","Department",NA,"TD.KA.BG",33221196.5161326,0,0,23.2017873773787,22.6109504565717,65.2346929888813,59.8472189150775,0,0,25.6936548677977,25.0948717829467,65.420355303276,60.5250407800281,0,0,29.6322039664427,29.0819992973882,63.9000408726033,59.3684812035826,1.56629220143318,1.1952932911837,32.6247015269442,32.2744095242564,62.787353627995,58.097146567231,7.93061753201092,5.89286968739024,33.0424707039286,33.0859306584671,62.4551976569231,57.7953542662061,18.8132737781477,13.5851773796979,31.6372320397708,32.0450340226779,62.6751095207431,57.8846536844089,68.2720561400263,51.3656480505796,29.3045969006355,29.8656663328545,86.5315843488379,69.7024012306426,95.1993314671796,74.4179838426414,27.6668703558452,28.4448050615199,102.516973161212,84.1943871743511,44.3237527140967,32.3463294696171,28.9596996288516,29.4671064067984,91.3955280837228,79.0289806090315,5.97624756473868,4.11661397962768,29.6829419591858,29.562239507227,72.7739394795974,64.3349108865697,0.00570182149352871,0.00280997541271514,27.238293519466,26.8163399925808,67.7781343699478,60.7836454789195,0,0,24.7180862512337,24.1873874148445,65.4934854483511,59.1966548766265,291.679367414491,294.945056106476,16.8793924735766,14.5501205885579,3.30901817753986e-05,506.855501663175,952.92166370667,0.284457478005865,0.95532319391635,7.94032055074067e-06,NA,NA,NA,0.0373900604871669,0.00623352855206344,87.6,0.0696207108606091
"TCD","Chad","TCD.2_1","Batha",NA,"TCD.2.1_1","Batha Est","Oum-Hadjer",NA,"Department","Department",NA,"TD.BA.BE",23587871.4641724,0,0,25.578545508078,25.3960000551664,71.0309390582533,69.9394641999698,0,0,27.670538239642,27.5142769433982,70.365727151865,69.2582754374798,0.14462011314828,0.167892976588629,31.3663188588037,31.2163049232202,66.9369128665472,66.1952030461918,2.73300908718348,2.63612040133779,33.5647908120189,33.4926475907648,65.4009866176023,64.6552482433265,12.665888325104,12.2963210702341,33.8095620339406,33.7911412216748,65.1127909488905,64.4876796175417,28.3615703730296,26.9792642140468,32.4957077628705,32.539293735721,65.0302138727499,64.4556400876122,92.8840992268123,87.9979933110368,29.8655510065409,29.9061644346818,109.012324645837,107.519447864224,136.117260189891,130.401337792642,27.9452009046848,28.0392668976034,131.106543731516,129.735932432052,52.0522117129503,49.0441471571906,29.2841444386459,29.3907371342382,118.512338318444,115.755118866067,7.71138046931346,7.00066889632107,30.2653361671476,30.2963477552535,80.716367316554,78.7661421993122,0.410815850031195,0.277591973244147,28.5440553075536,28.4320909697874,73.0046456846611,71.6012587037912,0,0,26.4987512358921,26.3272213926283,69.9729509397842,68.8005866257856,385.965217391304,387.962183024799,19.6066597279506,13.8209212091651,5.76992426974396e-05,326.288405341243,412.496754910738,0.551136363636364,1,0.00028815152097275,NA,NA,NA,0.1570664,0.0083168903798131,87.8,0.137438738089596
"TCD","Chad","TCD.2_1","Batha",NA,"TCD.2.2_1","Batha Oues","Ati",NA,"Department","Department",NA,"TD.BA.BO",25138369.9335899,0,0,24.9263654813073,24.9892375377002,83.2171735021018,85.0809524952905,0,0,27.3458236112546,27.4131822515807,80.7602158846095,82.3057007210727,0.569504100050804,0.597605893186004,30.9850708160851,31.0496574721503,75.5135858831337,76.8244972355454,4.07791859916264,4.02762430939227,33.5351869057209,33.5688398319055,73.9477184242303,75.4885768616713,23.2046359953714,23.072744014733,33.5135039299512,33.5145596123093,74.5196281093217,76.1941760926383,41.5376751105496,41.5644567219153,31.5708221973347,31.5537790259823,74.7710546433778,76.6144528802329,128.049705755311,127.506445672192,28.8889049649174,28.8617347889403,115.517033276656,126.416379571784,165.505740995077,166.151933701657,27.0308486577122,26.954265253759,147.610453943447,157.955695355346,79.9833442679962,80.0801104972376,28.3094383613786,28.2582394088829,136.169128549552,145.375589485832,12.9804607415041,13.1445672191529,29.7158831950904,29.6962615113232,97.3447434262969,101.532212849177,0.864064539099354,0.857274401473296,28.0185202290552,28.041112330737,85.8931825348892,88.6941860982944,0,0,25.9023590857995,25.944769836482,81.331981953636,83.9803595233395,320.251365461847,317.778600588558,17.9561511147819,12.9365501812273,0.0002998800479808,248.297782115536,282.446749370308,0.344,1,0.0016879854307782,NA,NA,NA,0.623358923008456,0.00629915860015899,87.8,0.155873640439472
"TCD","Chad","TCD.2_1","Batha",NA,"TCD.2.3_1","Fitri","Djedaa",NA,"Department","Department",NA,"TD.BA.FI",17270197.0140972,0,0,24.0307689806813,23.8844211373004,64.1215489844393,63.0210425072485,0,0,26.3319297602124,26.1897131768563,64.2043683432555,63.2272696173162,0.0551348329852014,0.0419247260600286,30.13110293831,29.9957560738704,62.3602897866182,61.5359850238697,1.80668862357902,1.67698904240114,32.9675244348616,32.8796625932436,61.0455124057432,60.2622136603204,9.4069130024625,8.68032396379228,33.6096640978497,33.5927127131171,60.4499015649833,59.6391969970727,17.4403987144316,16.1129109099571,32.5349566033908,32.5909994696935,60.7247401513833,59.9053659353083,60.1808104554924,56.0895664602192,30.2141260343584,30.3080571771179,74.2900338387647,71.533608878931,87.902706562231,82.9952358265841,28.7466100260567,28.8678323283202,91.5824754761921,87.1248002520329,34.5179447664021,31.9785612196284,29.8790679188977,29.9663973368026,89.4189122482559,85.0386133144537,4.28998675951644,3.90138161029061,30.199929987418,30.175506517284,66.8065328532795,65.2569621914831,0.0624376093245992,0.0462124821343497,27.6867771300712,27.5828699227343,63.0176113620355,61.8441156212501,0,0,25.2124156564163,25.0801848365671,62.0522620743228,61.0277016101527,334.464685598377,334.122700359673,18.6651114849431,14.6101826905865,1.52329112124382e-05,739.978130495971,782.226979566425,0.264112903225806,1,6.9449901947704e-05,NA,NA,NA,0.0349779959377116,0.0109523786941099,87.8,0.0968173927046018
"TCD","Chad","TCD.3_1","Borkou",NA,"TCD.3.1_1","Borkou",NA,NA,"Department","Department",NA,"TD.BT.BO",11931071.0649847,0.032091533309054,0.0994509318691516,19.9908138136312,18.4210300806199,50.5218956771731,48.6361727598311,0.0317896034439861,0.0979815946175856,22.2882072881734,20.7735491538304,51.753925643697,49.4616812998466,0.122632112884144,0.376150336400897,26.1493715813874,24.7610820628367,51.878060960924,49.8053583707217,0.347088217000763,0.719356584950893,30.0691588829383,28.9595752720785,51.2982612393021,49.2646376905751,1.75123006205454,2.09759492691981,32.5375993425257,31.6606520616707,50.7967564295577,48.7575235359155,2.09069513809311,2.53321475523935,33.0542219067594,32.3856608877786,50.4301424241079,48.4894078633614,8.98280032208699,8.74534065424175,31.9592036090228,31.4648271107395,50.2860691166889,48.3754978788059,16.7891167730104,15.5898229061944,31.2839951988562,30.8703892986382,49.8663770957084,48.0077999410895,4.48103629688382,4.39571572190859,31.1378643313853,30.3985538543142,50.5301064463869,48.5848866011928,0.513296869252064,0.819735519294718,28.9061059293189,27.8008089097265,50.4744188339419,48.4565834060329,0.00654255877961078,0.0202613873636996,24.525788296127,23.107253896011,49.9907883113717,47.9240945260446,0.0165693460878629,0.0515041373443662,21.0733406277869,19.4919616470443,49.2069333311051,47.5480253122651,514.992447508121,375.820641389571,18.5528722802219,18.3443633153472,6.34004347684814e-06,1089.3142909246,1868.20515252703,0,0.0802620802620803,3.13778737496987e-06,0.0753068178892136,0.0457229465246201,NA,6.66514052264563e-05,0.00750622158059883,87.6,0.00111776446610005
"TCD","Chad","TCD.4_1","Chari-Baguirmi",NA,"TCD.4.1_1","Baguirmi","Massenya",NA,"Department","Department",NA,"TD.CG.BA",29036867.646492,0,0,24.722475081382,24.7823222263897,87.7627644103162,89.2818715661003,0,0,27.1897599662188,27.2416296621178,84.1711911899849,85.264558086351,0.649037991972374,0.799148332150461,30.8089591876119,30.8448402318149,79.5790112022965,80.5342966078694,8.88340218499119,9.67707594038325,33.1694828099584,33.1522411836471,78.844324350807,79.9522703060742,35.4441049499533,37.3860894251242,32.5539982253078,32.5010020985004,79.3888809250296,80.9925067448483,65.4949217612514,68.833215046132,30.4727027920802,30.4037217572702,87.250536609294,89.7815755176966,144.639516934761,147.967352732434,28.1873767268463,28.1265578422249,175.629174040532,172.36347726,197.688332928982,202.488999290277,26.5587472098556,26.5293541225328,190.640568895978,190.658769011068,103.569604340705,107.129879347055,27.4986593972876,27.4582540472828,176.345463708231,180.614434566247,23.3115177094488,24.4272533711852,28.9280711518083,28.8832675400484,143.653881735581,148.9982212976,1.55622630669324,1.62952448545067,27.5859292424375,27.5689907750819,105.141999300454,109.040166806602,0,0,25.4629790101455,25.4986486184504,92.3138686577877,94.8993356282795,321.230153846154,320.164645414138,16.2518896344176,11.546858916099,0.00010717293117966,228.735026621214,261.211630262554,0.0244648318042813,1,0.0152054583131255,NA,NA,NA,0.808909493024838,0.00391993331274342,86,0.140894228293008
"TCD","Chad","TCD.4_1","Chari-Baguirmi",NA,"TCD.4.2_1","Loug Chari","Bousso",NA,"Department","Department",NA,"TD.CG.LC",25282420.3327026,0,0,25.2257689780256,25.2419655839127,103.105207716886,103.872736896739,0,0,27.7856015987648,27.8010784088378,95.2851797268748,95.6057572505669,1.60092733820674,1.69189907038513,31.0796329132844,31.103702580628,89.5726733584212,89.8938290984489,21.7295667247888,21.4169986719788,32.5542352874693,32.5603717560787,92.1551556249518,92.7683169542556,64.9225181181701,64.1195219123506,31.3025859526863,31.3074634040336,97.543900463716,98.6472890952792,100.247121333361,100.138114209827,28.9418822973696,28.9487383261145,118.505379641963,120.236250807026,185.682706971728,185.286852589641,26.9069675815023,26.9138114037583,157.149910223516,160.373530463898,244.981173664252,243.792828685259,26.0991089651894,26.0779337560038,192.799147780239,195.804022620616,145.888344516814,145.580345285525,26.8237174054595,26.8002017427726,195.779241020592,199.426678126455,35.5477347701991,36.0491367861886,28.0072656595375,27.9843187116848,190.848583991427,193.952581731308,3.15394309440384,3.26826029216467,26.9792505116704,26.9916068731868,145.347311634985,148.626051449482,0.0710242065645633,0.0796812749003984,25.5269708456501,25.540818104231,120.002110016906,122.256107832723,337.860265878877,337.184621479081,16.8111978954228,10.4911854698656,0.00027920236293368,156.076304627559,178.000363656364,0.313609467455621,1,0.177325827478202,NA,NA,NA,0.499004885993485,0.0302368010208549,86,0.114768425397137
"TCD","Chad","TCD.4_1","Chari-Baguirmi",NA,"TCD.4.3_1","N'Djamena","Ndjamena",NA,"Department","Department",NA,"TD.NJ.NU",29590817.6324005,0,0,23.7667045495472,23.8455260786187,81.7332211083529,95.7574712130028,0,0,26.4283058109104,26.4784578530185,77.5813143554702,87.1094410907934,0,0,30.2853653380951,30.2655260323521,73.9674277967565,81.5673675569068,7.44027240707597,7.63453815261044,33.0571010622814,32.8417509837323,71.7894214422188,78.1586547124425,28.5486763317239,32.2168674698795,32.7331782614424,32.4207709975032,71.4279040091882,77.7599109738886,51.8834593576792,57.6144578313253,30.8730835401511,30.5754056340719,75.7893346987689,86.0559436545144,138.959365539523,138.562248995984,28.1728902058571,28.0159838726243,128.595687124029,169.412594875038,169.404466359739,177.795180722892,26.6605481874377,26.3670683788008,151.013183079871,180.477887949085,89.8413570837042,98.7710843373494,27.7851981289378,27.3841286165168,139.704671437609,164.966822376632,20.6635027374904,19.6184738955823,29.0886019631123,28.7227147420247,115.364542710987,139.273034219222,0.0344734696029131,0.0883534136546185,27.146757396918,27.088867409641,99.5262056635063,120.054477290493,0,0,24.4654378374935,24.5938313648883,89.0126301786346,104.222103014608,300.924952380952,297.610827012707,15.2552460949837,11.7501115317951,9.60753230532738e-05,58.3143432696227,137.074471398375,0.0192307692307692,1,0.03778280934027,NA,NA,NA,0.640722826086957,0.00707838363058937,86,0.141580005206972
"TCD","Chad","TCD.5_1","Ennedi Est",NA,"TCD.5.1_1","Ennedi Est",NA,NA,"Department","Department",NA,"TD.BT.EE",14060223.0186134,0,0,17.3513248371947,16.5243651389103,52.2986556711018,51.1995542749416,0,0,19.0988551915876,18.351852096507,53.199911872473,51.9237045221129,0.307735473031052,0.344467108618052,23.0913374675812,22.4385252572759,52.7008955462609,51.9388899860218,0.62966875143311,0.353136155022947,27.0884925435815,26.7635899908016,52.061353216994,51.6090431515494,1.95659102409053,1.1993880673126,29.3679671362232,29.3966200724966,51.5379985502131,51.1551282158916,2.78001491724453,1.38245792962774,30.2790487785383,30.5051606181688,51.0548952831305,50.6958163851191,18.6827479948053,10.2401835798062,29.0169673776291,29.5194951625943,51.2360234746045,50.9086049391333,47.2333930315802,28.5810810810811,27.7744935563527,28.4547343115488,52.967185138421,51.5739225677542,18.9622970807436,11.0499745028047,27.6165200849031,27.9101560423412,54.5877042167571,52.6131161731858,4.09642938990812,2.54207037225905,25.6484857076315,25.5130433301911,53.4600160872662,51.7125108922664,2.18822041473105,1.69632840387557,21.3300198413219,20.8444824150665,51.7722228172269,50.4546646572466,0.683420545506926,0.422488526262111,18.3516077223326,17.5769342089842,50.7995857846246,49.7324032747954,822.400020980855,860.054197493002,23.1767012745585,17.7497605182982,0,1236.72504904463,2029.30291265668,0,0.30248383804015,0,NA,NA,NA,0.00036598837209302,0.00666803191489724,87.6,0.0192679680098681
"TCD","Chad","TCD.6_1","Ennedi Ouest",NA,"TCD.6.1_1","Ennedi Ouest",NA,NA,"Department","Department",NA,"TD.BT.EO",4383339.16162539,0,0,18.5528920041327,18.133715412918,51.6923219104663,51.4462211841085,0,0,20.6149445520233,20.2238979261859,52.1716012792846,52.0502814667734,0.0282734441356813,0.0343788764841396,24.575104442423,24.2236817214752,52.1885115959153,52.2537359340406,0.0351718965038806,0.0411128832181464,28.7848053749352,28.5318057776638,51.9824419502476,52.0708550652637,1.57766772740797,1.23391812865497,31.4194118319317,31.2818067602374,51.4883536429093,51.4715438417586,1.61266277435905,1.22133616870459,32.2843393688628,32.2259138324635,51.0793788721099,51.1369145296471,8.99734419160216,7.22186780081517,31.1860424944009,31.227240826588,50.9326247447871,51.1077762670019,21.0642048330167,16.8924331029594,30.3081863146997,30.3979088967307,51.2370283091854,51.3422632880552,4.69333185536771,3.91547049441786,30.0769119384448,30.0280907340407,52.1798216750568,51.8575685559243,0.607761122394675,0.479354953039164,27.6503640688961,27.4444848617805,51.3484327435483,51.2588437794755,0.133798432975914,0.153996101364522,22.9820015623881,22.6740535243952,50.4874360483919,50.3683449533562,0,0,19.5156066757761,19.1417480180096,49.808407475809,49.7807940852439,555.409166057059,565.01051601873,21.4048114682581,18.3881262916958,0,2024.91077270874,2252.38760813203,0,0.304748405386251,6.58116418161912e-07,NA,NA,NA,0.0001994151571765,0.00616445046392057,87.6,0.0127793494921846
"TCD","Chad","TCD.7_1","Guéra",NA,"TCD.7.1_1","Barh Signaka","Mongo",NA,"Department","Department",NA,"TD.GR.BS",22522351.2790604,0,0,25.610117725269,25.5331076611529,83.5560760629621,86.1076329344619,0,0,27.9832503245199,27.851437331818,81.2446179240082,83.4049220575611,1.07594935833051,1.10549450549451,31.3892038536267,31.3079032436832,75.5143917096518,77.2321030687998,9.02650730351425,9.02197802197802,33.0615874061206,33.0124394091931,74.940476154658,77.039232888712,35.3933722184737,35.1340659340659,32.5006049949261,32.5095296000386,76.8685799314905,79.6500737160036,65.599129696041,66.2527472527473,30.2190305536942,30.2750857636169,83.4220129904703,87.3064969980347,167.11476323895,165.49010989011,27.4413837295553,27.5320088019738,155.43559825975,159.444856430211,212.13714392444,208.38021978022,25.9433553476577,25.959797848712,177.997777755103,183.192010840655,109.123651698111,107.059340659341,27.2460174643737,27.2293450785207,170.52233870355,174.23245200535,24.0327228010229,24.0417582417582,28.7480048919126,28.6969142452701,130.572943580075,133.493993801074,1.64779517205143,1.49450549450549,27.8773988517608,27.7870768913856,100.627830687635,104.05795429171,0,0,26.2944627005969,26.2067781050127,89.5413150420165,92.0612497702693,468.652641975309,471.157705576529,18.7769215236747,12.1346550651331,0.00014934289127837,139.087042152359,202.834373166247,0,1,0.0229372183246871,NA,NA,NA,0.655860927152318,0.00673160710372031,87.8,0.16628260248855
"TCD","Chad","TCD.7_1","Guéra",NA,"TCD.7.2_1","Bitkine",NA,NA,"Department","Department",NA,"TD.GR.BI",21585305.8767548,0,0,25.2517057075974,25.2534214056811,82.7097952198201,84.0610160856873,0,0,27.631194125205,27.6576776300819,79.4732317220506,80.6424982219278,1.01596058142565,1.0252427184466,31.1478553036423,31.1839068551665,74.4682621107689,75.2760515166812,8.63831303841347,8.52815533980583,33.2134469095528,33.276877568069,73.9193133897072,75.0565434808972,35.3301197598501,35.1708737864078,32.6860912168808,32.787262059184,76.3294578838344,77.7666547268213,68.9724119718405,68.4699029126214,30.389654096356,30.5042796496049,81.8507604520439,84.4740549414131,156.29664238842,156.017475728155,27.7766971746134,27.8673010002062,149.394662526759,153.363775159714,202.206836654967,202.417475728155,26.2476041834789,26.2827961005053,167.46253076627,173.574285910263,105.646025984534,105.817475728155,27.4174252644427,27.4684582608417,159.843987028082,163.485030622778,25.4160537881081,24.9825242718447,28.9103266852289,28.9482252102454,125.015949510835,126.403386470068,1.31469189662898,1.36116504854369,27.7353154991162,27.7509437672143,95.096012159551,96.744109974229,0,0,25.9537027446802,25.9613592203381,85.6155498701323,86.7690573398362,416.420997830803,429.941375241171,18.1095016715505,12.0216212955987,0,257.698901567442,312.313922391456,0.00869565217391304,1,0.00700830178029679,NA,NA,NA,0.728633945841393,0.00368660140723863,87.8,0.160016840802542
"TCD","Chad","TCD.7_1","Guéra",NA,"TCD.7.3_1","Guéra","Melfi",NA,"Department","Department",NA,"TD.GR.GU",13414342.1851692,0,0,25.3311506063083,25.344932254747,95.8557577337368,96.4261538560723,0.475997380741492,0.507016473459426,27.5040200962287,27.5328102600582,90.0872324055829,90.449075208714,2.34084314713903,2.36302623550946,30.8436374299764,30.8616547936561,84.2266240137987,84.5709610980839,20.5092706105221,20.7345942647956,32.3391438783545,32.3380182183611,85.1596606888106,85.7136759813997,58.9804708704848,59.3685173886516,31.4258372004873,31.4067553158865,91.2657525174419,91.8145662852111,105.276294353302,105.717510677242,29.1791042954785,29.1504112555531,122.115004921446,123.109615043623,189.686951936487,190.565588773642,27.1051148473593,27.0713825214193,166.647781072826,165.973469785153,222.221627828291,223.035997559487,25.8036637242411,25.7860377755668,198.78773964727,199.664270983942,139.886092171037,140.260524710189,26.6168979338146,26.5939255656812,206.404319096564,207.52370023163,42.9608352486415,43.052471018914,27.7445508674294,27.7026064699928,185.774293195789,187.416144615764,2.78638345265974,2.68029286150092,27.0463176913834,27.0147626398539,133.410048999875,135.506658366016,0,0,25.684082400025,25.6777693752547,107.964353176969,109.145855169881,414.184643320363,416.7081058011,18.4389713854544,10.8507749667923,2.59973222758056e-05,360.523111966997,377.417582612587,0.173575129533679,1,0.0431185514561926,NA,NA,NA,0.183949044585987,0.00241730325407796,87.8,0.185411119394033
"TCD","Chad","TCD.7_1","Guéra",NA,"TCD.7.4_1","Mangalmé","Mangalme",NA,"Department","Department",NA,"TD.GR.MA",12218284.3394089,0,0,25.9219606655985,25.9146364527163,81.2053895774759,81.6758450355079,0,0,27.9234670903335,27.9321320542045,79.3144239789671,79.7554243129564,1.00248782813546,1.00695652173913,31.4330997104149,31.4521946218739,73.9023710624775,74.1999751093154,6.38041234455559,6.48173913043478,33.1480368116258,33.1832277513587,73.1417204179698,73.532868758167,27.7963818278669,27.7947826086957,32.8997878574885,32.9299129817797,76.2091446473291,76.9373154937923,57.2316398636229,57.3965217391304,31.0449325631519,31.0890504157025,79.3933805319863,80.5053946351764,152.062233327098,151.96,28.2663074182842,28.2957704626996,135.610468361915,137.437676519122,192.33047581438,192.206956521739,26.5137200867086,26.5325008923074,159.792410751767,163.368933064198,90.6576947804574,90.7269565217391,27.8137253241458,27.8270886694867,152.52753611534,155.509790493693,20.831479735914,20.7704347826087,29.1829969511848,29.1926538882048,112.848071722188,113.976763251777,1.11106889793136,1.13391304347826,28.1103152200563,28.1095512323794,91.42377168297,92.0931104056883,0,0,26.4974571438842,26.4939130434783,82.7176851142301,83.3779640133222,447.513852140078,456.17820402683,19.5650250672497,12.4235120076469,0,153.466468730638,174.273693157161,0.106870229007634,1,0.00653516860314277,NA,NA,NA,0.59346487424111,0.00459735071859681,87.8,0.161469224124001
"TCD","Chad","TCD.8_1","Hadjer-Lamis",NA,"TCD.8.1_1","Dababa","Bokoro",NA,"Department","Department",NA,"TD.HD.DB",27901151.6915283,0,0,24.4448299962809,24.4816764101931,83.2918448588521,82.8152968505705,0,0,26.9454460522125,26.9839526720283,80.2747145761463,79.9100475435177,0.748598415879949,0.693034238488784,30.6058237632896,30.6637166844067,75.7472196412967,75.5807678002817,5.89609403738641,5.67296340023613,33.4727734553541,33.4920706630738,74.1551436641264,74.2101105029507,25.8269220073331,24.9799291617473,33.3457605171234,33.3673152180461,74.7884237284752,74.9763953481911,56.1793337274806,54.3175914994097,31.2659281876885,31.3102338784138,74.9960196066591,75.988387412703,129.872196742961,127.629279811098,28.774241765551,28.8119905442527,133.039218862185,136.33289972579,184.820274487149,179.97520661157,26.9015587577164,26.8653696728991,156.200189477657,162.338169184184,90.1338800305158,87.9704840613932,28.0704699136913,28.0574025488519,143.78449372085,146.766345339514,19.0929612900633,18.3541912632822,29.4963358511475,29.5330482581993,111.369994709476,110.686240531869,1.19520941565125,1.0271546635183,27.5609446929809,27.6234285068625,90.7415611902156,89.981619983845,0,0,25.3372789685802,25.3984556929984,83.3657917641324,83.0436031536543,306.461395348837,307.412340753467,16.879767852799,12.3711935398802,0.00016984361322689,267.743650665164,283.727636626033,0.136842105263158,1,0.00106256435331675,NA,NA,NA,0.74349681712963,0.00396556030318607,86,0.157973876576018
